"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"7","5","AA","DCA","VA","DFW","TX",414,0,154,1192
"4","5","DL","DCA","VA","MSP","MN",1088,0,131,931
"5","2","YX","DCA","VA","CMH","OH",1211,0,51,323
"6","5","WN","DCA","VA","BNA","TN",1107,0,84,562
"8","1","MQ","DCA","VA","XNA","AR",1240,1,134,963
"5","6","OH","DCA","VA","MCI","MO",1172,0,144,949
"5","3","OH","DCA","VA","DTW","MI",603,0,67,405
"8","5","AA","DCA","VA","LGA","NY",667,0,41,214
"8","4","AA","DCA","VA","MIA","FL",1332,0,130,919
"8","1","AA","DCA","VA","CLT","NC",385,0,57,331
"8","7","YX","DCA","VA","DSM","IA",1312,0,128,897
"6","2","WN","DCA","VA","BNA","TN",621,0,92,562
"8","5","AA","DCA","VA","MIA","FL",1294,1,132,919
"7","6","AA","DCA","VA","ORD","IL",884,1,104,612
"5","7","OH","DCA","VA","ORF","VA",911,0,40,142
"4","6","AA","DCA","VA","PBI","FL",491,0,125,857
"7","4","YV","DCA","VA","IAH","TX",774,0,164,1208
"5","3","AS","DCA","VA","SEA","WA",1019,0,332,2329
"6","4","YX","DCA","VA","BNA","TN",1200,0,79,562
"6","7","AS","DCA","VA","SEA","WA",477,0,299,2329
"5","1","AA","DCA","VA","LGA","NY",651,0,38,214
"7","5","YX","DCA","VA","MYR","SC",505,0,66,372
"7","7","WN","DCA","VA","MDW","IL",904,1,91,601
"5","2","WN","DCA","VA","MCO","FL",531,0,107,759
"7","5","YX","DCA","VA","SAV","GA",541,0,83,519
"5","5","YX","DCA","VA","TPA","FL",529,1,124,814
"6","3","OH","DCA","VA","ALB","NY",593,0,58,318
"5","4","F9","DCA","VA","DEN","CO",416,0,210,1476
"8","7","AA","DCA","VA","BOS","MA",474,0,68,399
"6","5","YX","DCA","VA","MEM","TN",1215,0,117,762
"6","7","B6","DCA","VA","BOS","MA",411,0,66,399
"5","5","OH","DCA","VA","MYR","SC",594,0,67,372
"7","4","OH","DCA","VA","BUF","NY",984,1,46,296
"8","6","AA","DCA","VA","ORD","IL",1314,0,83,612
"4","4","B6","DCA","VA","MCO","FL",999,0,121,759
"5","4","OH","DCA","VA","CHS","SC",1288,1,73,444
"4","7","OO","DCA","VA","IAH","TX",505,0,198,1208
"4","2","F9","DCA","VA","DEN","CO",418,0,215,1476
"7","5","AA","DCA","VA","MIA","FL",357,0,120,919
"6","3","OH","DCA","VA","AVL","NC",893,1,71,384
"4","1","AA","DCA","VA","ORD","IL",917,0,95,612
"7","4","AA","DCA","VA","MIA","FL",715,0,128,919
"5","1","DL","DCA","VA","ATL","GA",415,0,83,547
"6","3","YX","DCA","VA","CHS","SC",756,0,78,444
"6","5","OH","DCA","VA","ALB","NY",1318,0,57,318
"7","4","YX","DCA","VA","ILM","NC",522,0,50,319
"8","5","WN","DCA","VA","MCO","FL",483,0,111,759
"6","6","WN","DCA","VA","MDW","IL",392,0,92,601
"6","6","OH","DCA","VA","HPN","NY",606,0,58,234
"6","6","OH","DCA","VA","TLH","FL",1185,0,102,716
"7","1","YX","DCA","VA","HSV","AL",1016,0,94,613
"6","6","AA","DCA","VA","MIA","FL",1008,1,128,919
"4","7","DL","DCA","VA","DTW","MI",1124,0,62,405
"5","1","WN","DCA","VA","MCO","FL",1050,0,135,759
"6","1","B6","DCA","VA","BOS","MA",1023,0,65,399
"5","6","DL","DCA","VA","JFK","NY",1051,1,51,213
"4","1","YX","DCA","VA","CMH","OH",1214,0,58,323
"7","7","OH","DCA","VA","DAY","OH",1335,0,63,391
"8","3","YX","DCA","VA","BTV","VT",919,0,70,437
"4","3","AA","DCA","VA","MIA","FL",932,0,149,919
"5","6","WN","DCA","VA","MKE","WI",992,0,102,634
"6","5","YX","DCA","VA","JAX","FL",850,1,96,634
"5","1","OH","DCA","VA","PHL","PA",401,0,33,119
"8","7","YX","DCA","VA","MEM","TN",1213,0,117,762
"4","5","AA","DCA","VA","LAX","CA",490,0,307,2311
"6","2","YX","DCA","VA","EYW","FL",504,0,150,1023
"8","1","YX","DCA","VA","JFK","NY",743,0,45,213
"5","1","OH","DCA","VA","SAV","GA",499,0,83,519
"8","1","YV","DCA","VA","IAH","TX",720,1,165,1208
"8","3","DL","DCA","VA","SLC","UT",1031,0,248,1851
"7","3","YX","DCA","VA","BDL","CT",601,0,49,313
"8","2","AA","DCA","VA","ORD","IL",1096,0,94,612
"5","1","MQ","DCA","VA","CVG","KY",609,0,74,411
"7","4","DL","DCA","VA","MSP","MN",455,0,129,931
"7","4","WN","DCA","VA","BNA","TN",1209,1,78,562
"8","2","YX","DCA","VA","DSM","IA",906,0,127,897
"6","2","WN","DCA","VA","ATL","GA",358,0,84,547
"7","5","YX","DCA","VA","SYR","NY",1325,0,49,298
"8","1","OH","DCA","VA","IND","IN",504,0,74,500
"8","1","YX","DCA","VA","BGR","ME",638,1,79,590
"5","3","YX","DCA","VA","ATL","GA",914,0,98,547
"6","1","YX","DCA","VA","BGR","ME",57,1,85,590
"7","7","YX","DCA","VA","CAE","SC",1179,0,60,408
"5","4","YX","DCA","VA","RSW","FL",521,0,123,892
"8","1","MQ","DCA","VA","CVG","KY",611,0,66,411
"8","1","DL","DCA","VA","DTW","MI",574,0,60,405
"5","7","DL","DCA","VA","MSP","MN",1073,0,137,931
"7","5","YX","DCA","VA","PIT","PA",1194,0,36,204
"7","2","OH","DCA","VA","BHM","AL",1188,0,94,653
"6","2","AS","DCA","VA","SEA","WA",1074,0,305,2329
"8","6","OH","DCA","VA","TVC","MI",589,0,82,599
"8","1","OH","DCA","VA","ECP","FL",514,1,107,769
"4","5","AA","DCA","VA","MIA","FL",801,0,124,919
"7","5","AA","DCA","VA","MCO","FL",503,0,106,759
"8","5","AA","DCA","VA","CLT","NC",918,0,58,331
"7","6","DL","DCA","VA","MSP","MN",913,1,160,931
"8","2","YX","DCA","VA","BDL","CT",1326,0,67,313
"7","3","YX","DCA","VA","IND","IN",1242,0,73,500
"5","4","OH","DCA","VA","ECP","FL",833,0,102,769
"4","7","AA","DCA","VA","MIA","FL",412,0,135,919
"7","2","OH","DCA","VA","BTV","VT",607,0,67,437
"6","5","YX","DCA","VA","IND","IN",925,1,78,500
"6","5","YX","DCA","VA","HHH","SC",580,0,75,501
"5","7","OH","DCA","VA","HSV","AL",594,0,83,613
"5","7","WN","DCA","VA","MCO","FL",478,0,109,759
"8","1","WN","DCA","VA","BNA","TN",362,0,91,562
"5","3","AA","DCA","VA","LAX","CA",1067,0,342,2311
"6","4","YX","DCA","VA","BNA","TN",910,0,79,562
"5","4","OH","DCA","VA","CAE","SC",899,0,59,408
"5","6","AA","DCA","VA","DFW","TX",422,0,166,1192
"8","3","DL","DCA","VA","ATL","GA",1054,0,82,547
"4","4","YX","DCA","VA","RDU","NC",1193,0,42,227
"8","7","YX","DCA","VA","MSP","MN",924,0,149,931
"5","7","AA","DCA","VA","ORD","IL",733,0,88,612
"4","7","OH","DCA","VA","CAE","SC",843,0,72,408
"4","5","YX","DCA","VA","PIT","PA",614,0,41,204
"5","5","OH","DCA","VA","PNS","FL",1164,0,109,816
"7","6","YX","DCA","VA","MVY","MA",973,1,104,383
"5","4","WN","DCA","VA","BNA","TN",358,0,88,562
"7","7","YX","DCA","VA","RDU","NC",1070,0,42,227
"6","6","AA","DCA","VA","LAX","CA",1112,0,280,2311
"7","2","YX","DCA","VA","MVY","MA",728,1,59,383
"8","3","AA","DCA","VA","TPA","FL",508,0,124,814
"6","4","YX","DCA","VA","CLT","NC",1190,0,59,331
"7","4","B6","DCA","VA","FLL","FL",1186,1,130,899
"8","5","WN","DCA","VA","HOU","TX",386,0,156,1218
"7","1","OH","DCA","VA","HSV","AL",500,0,90,613
"8","4","YX","DCA","VA","BOS","MA",1074,0,72,399
"6","3","B6","DCA","VA","BOS","MA",1010,0,60,399
"6","5","AA","DCA","VA","CLT","NC",645,0,51,331
"6","3","OH","DCA","VA","PVD","RI",906,0,57,356
"8","1","OH","DCA","VA","ECP","FL",518,0,109,769
"5","6","YX","DCA","VA","ORD","IL",383,0,93,612
"7","4","AA","DCA","VA","LGA","NY",607,0,40,214
"5","2","YX","DCA","VA","MCO","FL",929,0,129,759
"4","5","AA","DCA","VA","MCO","FL",1205,1,112,759
"7","1","B6","DCA","VA","FLL","FL",418,0,128,899
"8","7","YX","DCA","VA","DTW","MI",1324,0,65,405
"7","4","MQ","DCA","VA","IND","IN",608,1,75,500
"5","7","YX","DCA","VA","RSW","FL",894,0,127,892
"4","4","AA","DCA","VA","MIA","FL",497,0,137,919
"6","1","B6","DCA","VA","BOS","MA",948,1,88,399
"8","7","OH","DCA","VA","ATL","GA",575,1,76,547
"8","1","AA","DCA","VA","ORD","IL",914,0,97,612
"6","1","DL","DCA","VA","DTW","MI",4,1,68,405
"5","7","OH","DCA","VA","LAN","MI",891,0,71,479
"4","5","B6","DCA","VA","RSW","FL",852,0,127,892
"7","6","OH","DCA","VA","MSY","LA",1030,1,132,969
"7","1","WN","DCA","VA","MDW","IL",365,0,90,601
"4","5","MQ","DCA","VA","MYR","SC",820,0,63,372
"4","4","YX","DCA","VA","ORD","IL",681,0,96,612
"7","1","WN","DCA","VA","MDW","IL",1396,1,85,601
"6","5","OH","DCA","VA","CAK","OH",1180,0,51,274
"6","5","OH","DCA","VA","GRR","MI",899,1,73,524
"4","5","OH","DCA","VA","BHM","AL",506,0,92,653
"4","3","OH","DCA","VA","ECP","FL",549,1,105,769
"6","2","OH","DCA","VA","BTV","VT",910,0,66,437
"7","2","WN","DCA","VA","DAL","TX",1067,0,158,1184
"7","4","YX","DCA","VA","MEM","TN",522,0,111,762
"6","2","YX","DCA","VA","RDU","NC",1186,0,45,227
"8","1","AA","DCA","VA","PHX","AZ",1078,1,256,1979
"7","2","YX","DCA","VA","ILM","NC",584,1,50,319
"8","3","YX","DCA","VA","MEM","TN",1194,1,119,762
"4","3","YX","DCA","VA","LGA","NY",1121,0,44,214
"5","7","AA","DCA","VA","DFW","TX",935,1,191,1192
"8","5","YX","DCA","VA","RDU","NC",1192,0,43,227
"6","4","WN","DCA","VA","OMA","NE",811,0,136,1012
"7","5","WN","DCA","VA","BNA","TN",1131,0,78,562
"7","1","WN","DCA","VA","BNA","TN",356,0,83,562
"6","3","AA","DCA","VA","CLT","NC",639,0,56,331
"4","1","AA","DCA","VA","LGA","NY",534,0,37,214
"5","4","9E","DCA","VA","CVG","KY",863,0,61,411
"8","7","DL","DCA","VA","LAX","CA",1051,0,291,2311
"5","1","OH","DCA","VA","BTV","VT",593,0,68,437
"8","3","YX","DCA","VA","LGA","NY",711,0,37,214
"8","4","AA","DCA","VA","MIA","FL",939,0,135,919
"5","2","YX","DCA","VA","PIT","PA",1255,0,37,204
"6","3","WN","DCA","VA","BNA","TN",620,0,85,562
"5","5","OH","DCA","VA","CHS","SC",789,0,62,444
"5","6","AA","DCA","VA","LGA","NY",540,0,41,214
"5","1","MQ","DCA","VA","BHM","AL",900,0,99,653
"5","2","YV","DCA","VA","IAH","TX",359,0,197,1208
"5","3","OH","DCA","VA","ALB","NY",691,1,57,318
"8","4","YX","DCA","VA","SYR","NY",1324,0,51,298
"6","3","AA","DCA","VA","ORD","IL",352,0,94,612
"6","1","DL","DCA","VA","SLC","UT",1044,0,244,1851
"4","4","B6","DCA","VA","BOS","MA",556,0,57,399
"8","1","AA","DCA","VA","TPA","FL",917,0,108,814
"6","5","AS","DCA","VA","LAX","CA",588,1,309,2311
"6","7","OH","DCA","VA","LAN","MI",925,0,70,479
"8","7","OH","DCA","VA","JAX","FL",525,0,89,634
"6","5","YX","DCA","VA","PNS","FL",566,0,120,816
"7","6","AS","DCA","VA","LAX","CA",542,0,282,2311
"5","1","MQ","DCA","VA","XNA","AR",1175,0,147,963
"4","2","AA","DCA","VA","BOS","MA",1258,0,56,399
"7","3","YX","DCA","VA","BOS","MA",652,0,58,399
"6","7","OH","DCA","VA","STL","MO",834,1,113,719
"6","7","YX","DCA","VA","EYW","FL",504,0,138,1023
"7","6","YX","DCA","VA","CLT","NC",1183,0,54,331
"5","7","AS","DCA","VA","SEA","WA",479,0,293,2329
"7","5","DL","DCA","VA","MSP","MN",775,0,128,931
"5","1","OH","DCA","VA","TYS","TN",1396,1,61,437
"8","7","YX","DCA","VA","SYR","NY",1322,0,50,298
"8","2","OH","DCA","VA","MGM","AL",1247,0,100,693
"6","4","YX","DCA","VA","CLE","OH",939,0,53,310
"8","3","AA","DCA","VA","CLT","NC",508,0,56,331
"5","5","AA","DCA","VA","LGA","NY",652,0,42,214
"4","6","YV","DCA","VA","IAH","TX",952,0,191,1208
"7","5","AA","DCA","VA","DFW","TX",813,0,158,1192
"7","7","AA","DCA","VA","LGA","NY",954,0,41,214
"6","4","YX","DCA","VA","LGA","NY",770,0,42,214
"7","2","WN","DCA","VA","OMA","NE",802,0,138,1012
"7","3","AA","DCA","VA","ORD","IL",748,0,90,612
"5","7","YX","DCA","VA","ROC","NY",1284,0,52,296
"5","3","OH","DCA","VA","OKC","OK",907,1,189,1158
"8","3","YX","DCA","VA","ROC","NY",921,0,56,296
"6","6","OH","DCA","VA","ILM","NC",827,0,51,319
"6","6","YX","DCA","VA","SDF","KY",1392,1,68,474
"5","7","B6","DCA","VA","BOS","MA",1218,0,62,399
"5","4","YX","DCA","VA","PIT","PA",1251,0,34,204
"6","5","YX","DCA","VA","EYW","FL",841,0,136,1023
"5","7","YX","DCA","VA","RDU","NC",1253,1,43,227
"8","1","YX","DCA","VA","SAV","GA",550,0,79,519
"5","6","OH","DCA","VA","PVD","RI",609,0,58,356
"6","2","OH","DCA","VA","CLT","NC",849,1,66,331
"8","4","AA","DCA","VA","CLT","NC",1049,1,51,331
"7","3","F9","DCA","VA","DEN","CO",419,0,190,1476
"7","6","OH","DCA","VA","MYR","SC",912,1,68,372
"7","3","UA","DCA","VA","IAH","TX",360,0,166,1208
"6","6","B6","DCA","VA","ACK","MA",697,0,61,405
"4","3","YX","DCA","VA","GSP","SC",611,0,69,396
"7","3","YX","DCA","VA","CLT","NC",1196,0,55,331
"7","3","YX","DCA","VA","LGA","NY",433,0,40,214
"6","3","OH","DCA","VA","MSY","LA",829,0,133,969
"4","5","DL","DCA","VA","ATL","GA",716,0,89,547
"8","6","DL","DCA","VA","MSP","MN",1090,0,129,931
"5","7","OH","DCA","VA","OKC","OK",1166,0,185,1158
"8","7","AA","DCA","VA","LGA","NY",1015,1,41,214
"5","5","B6","DCA","VA","FLL","FL",417,0,137,899
"7","5","YX","DCA","VA","MSP","MN",610,0,139,931
"7","7","AA","DCA","VA","BOS","MA",530,0,72,399
"7","7","AA","DCA","VA","MIA","FL",429,0,132,919
"8","4","YX","DCA","VA","IND","IN",616,0,72,500
"7","2","MQ","DCA","VA","VPS","FL",917,1,103,789
"7","7","AA","DCA","VA","BOS","MA",475,0,63,399
"4","5","YX","DCA","VA","ATL","GA",1202,0,88,547
"7","6","YX","DCA","VA","DSM","IA",900,1,140,897
"4","5","OH","DCA","VA","SAV","GA",561,0,87,519
"7","4","OH","DCA","VA","BHM","AL",1214,0,92,653
"4","5","DL","DCA","VA","ATL","GA",416,0,83,547
"6","6","OH","DCA","VA","BTV","VT",903,0,66,437
"5","4","YX","DCA","VA","ORD","IL",380,0,95,612
"8","3","MQ","DCA","VA","MCI","MO",613,0,135,949
"6","4","B6","DCA","VA","BOS","MA",1019,1,62,399
"6","2","MQ","DCA","VA","PWM","ME",626,0,70,482
"4","4","AA","DCA","VA","PBI","FL",490,0,110,857
"7","4","OH","DCA","VA","HPN","NY",877,1,60,234
"7","1","AA","DCA","VA","LGA","NY",1150,1,66,214
"4","3","F9","DCA","VA","DEN","CO",1052,0,210,1476
"4","5","B6","DCA","VA","FLL","FL",996,0,126,899
"5","7","OH","DCA","VA","LAN","MI",954,1,79,479
"6","4","YX","DCA","VA","PIT","PA",1256,1,35,204
"7","6","OH","DCA","VA","MSY","LA",842,0,131,969
"8","2","YX","DCA","VA","ATL","GA",1035,1,100,547
"4","3","DL","DCA","VA","SLC","UT",1011,0,270,1851
"7","1","OH","DCA","VA","PNS","FL",1181,0,110,816
"6","7","AA","DCA","VA","MIA","FL",460,1,121,919
"5","2","OH","DCA","VA","PHL","PA",1105,0,37,119
"7","1","YX","DCA","VA","LGA","NY",426,0,39,214
"6","5","YX","DCA","VA","BDL","CT",903,0,53,313
"4","5","OH","DCA","VA","CAE","SC",840,0,64,408
"8","1","AA","DCA","VA","CLT","NC",477,1,57,331
"8","7","OH","DCA","VA","CHS","SC",1418,1,69,444
"8","4","AA","DCA","VA","LGA","NY",1074,0,43,214
"8","5","YX","DCA","VA","BOS","MA",536,0,64,399
"7","4","WN","DCA","VA","OMA","NE",927,1,156,1012
"5","4","YX","DCA","VA","ORD","IL",384,0,103,612
"4","3","OO","DCA","VA","IAH","TX",508,0,197,1208
"5","4","WN","DCA","VA","STL","MO",1009,0,103,719
"6","5","DL","DCA","VA","DTW","MI",1111,0,68,405
"8","3","WN","DCA","VA","BNA","TN",1159,1,83,562
"4","3","OH","DCA","VA","SAV","GA",556,0,79,519
"5","5","OH","DCA","VA","BNA","TN",723,0,76,562
"7","5","AA","DCA","VA","BOS","MA",1106,1,61,399
"4","2","WN","DCA","VA","HOU","TX",448,0,189,1218
"6","7","YX","DCA","VA","BGR","ME",593,0,83,590
"6","3","OH","DCA","VA","ORF","VA",1184,0,39,142
"8","3","AA","DCA","VA","MIA","FL",1101,1,124,919
"5","7","B6","DCA","VA","MCO","FL",995,0,109,759
"6","1","WN","DCA","VA","OMA","NE",805,0,135,1012
"7","6","DL","DCA","VA","MSP","MN",1090,0,135,931
"5","4","B6","DCA","VA","BOS","MA",679,0,59,399
"6","5","OH","DCA","VA","GRR","MI",905,0,81,524
"4","2","AA","DCA","VA","ORD","IL",970,1,101,612
"6","5","YX","DCA","VA","BDL","CT",899,1,66,313
"5","4","B6","DCA","VA","BOS","MA",675,0,59,399
"8","3","OH","DCA","VA","AGS","GA",817,0,67,468
"6","4","YX","DCA","VA","MVY","MA",654,0,59,383
"6","6","YX","DCA","VA","BDL","CT",1324,1,53,313
"6","4","AA","DCA","VA","PHX","AZ",974,0,262,1979
"5","3","OH","DCA","VA","GSO","NC",861,0,58,248
"7","5","MQ","DCA","VA","LIT","AR",40,1,123,888
"4","2","DL","DCA","VA","ATL","GA",708,0,78,547
"6","2","OH","DCA","VA","SAV","GA",1076,1,77,519
"4","4","YX","DCA","VA","SRQ","FL",511,1,155,851
"8","6","AA","DCA","VA","TPA","FL",914,0,114,814
"5","3","WN","DCA","VA","ATL","GA",361,0,101,547
"4","4","AA","DCA","VA","MCO","FL",509,0,122,759
"5","3","WN","DCA","VA","BNA","TN",385,0,103,562
"8","2","OH","DCA","VA","GSO","NC",820,0,48,248
"7","2","AA","DCA","VA","ORD","IL",432,0,86,612
"7","5","DL","DCA","VA","ATL","GA",889,0,73,547
"4","4","OH","DCA","VA","ORF","VA",944,1,35,142
"5","6","AA","DCA","VA","VPS","FL",900,0,109,789
"8","7","MQ","DCA","VA","MCI","MO",606,0,128,949
"8","4","YX","DCA","VA","CLE","OH",1035,1,56,310
"4","2","AA","DCA","VA","CLT","NC",1047,0,53,331
"8","1","OH","DCA","VA","MSP","MN",917,1,147,931
"4","3","YX","DCA","VA","PIT","PA",1175,0,39,204
"5","3","AA","DCA","VA","ORD","IL",1088,0,95,612
"5","3","OH","DCA","VA","DAY","OH",1286,0,60,391
"7","4","AS","DCA","VA","PDX","OR",1128,0,335,2350
"6","2","OH","DCA","VA","HPN","NY",605,0,51,234
"4","2","YX","DCA","VA","BNA","TN",502,0,91,562
"7","4","YX","DCA","VA","JFK","NY",710,0,47,213
"4","3","YX","DCA","VA","CMH","OH",603,0,50,323
"4","5","YX","DCA","VA","PIT","PA",1223,1,44,204
"6","6","OH","DCA","VA","SAV","GA",835,0,79,519
"5","6","AA","DCA","VA","LAS","NV",529,0,280,2089
"6","1","OH","DCA","VA","SAV","GA",1048,1,89,519
"8","1","UA","DCA","VA","ORD","IL",660,0,93,612
"8","5","YX","DCA","VA","JFK","NY",356,0,49,213
"6","7","B6","DCA","VA","ACK","MA",697,0,59,405
"5","1","WN","DCA","VA","AUS","TX",1047,0,179,1315
"8","4","YX","DCA","VA","BOS","MA",536,1,77,399
"7","1","WN","DCA","VA","DAL","TX",1093,1,160,1184
"6","6","OH","DCA","VA","AGS","GA",819,0,65,468
"6","4","AA","DCA","VA","MIA","FL",1199,0,120,919
"5","5","AA","DCA","VA","DFW","TX",1025,0,177,1192
"6","7","YX","DCA","VA","LGA","NY",1316,0,42,214
"4","2","DL","DCA","VA","LAX","CA",1050,0,323,2311
"6","1","OH","DCA","VA","PHL","PA",391,1,33,119
"6","7","AA","DCA","VA","ORD","IL",890,0,89,612
"7","5","YX","DCA","VA","CAE","SC",822,0,61,408
"6","4","OH","DCA","VA","PIT","PA",601,0,36,204
"5","6","OH","DCA","VA","CHS","SC",794,0,75,444
"4","1","OH","DCA","VA","ORF","VA",898,0,36,142
"5","2","OH","DCA","VA","PHL","PA",1108,0,34,119
"8","6","AA","DCA","VA","BOS","MA",898,0,68,399
"7","5","UA","DCA","VA","ORD","IL",687,1,98,612
"6","2","YX","DCA","VA","CAE","SC",819,0,60,408
"7","5","AA","DCA","VA","CLT","NC",639,0,56,331
"7","4","UA","DCA","VA","DEN","CO",988,0,202,1476
"6","3","YX","DCA","VA","GRR","MI",1310,0,75,524
"5","4","AA","DCA","VA","LAX","CA",1093,0,310,2311
"8","2","YX","DCA","VA","SAV","GA",1026,0,82,519
"7","4","AA","DCA","VA","BOS","MA",1079,0,58,399
"4","2","YX","DCA","VA","ORD","IL",685,0,97,612
"8","5","B6","DCA","VA","BOS","MA",1004,0,60,399
"4","1","DL","DCA","VA","ATL","GA",716,0,84,547
"4","6","OH","DCA","VA","PWM","ME",593,0,71,482
"6","2","OH","DCA","VA","OKC","OK",1039,0,150,1158
"7","4","OH","DCA","VA","AVL","NC",846,0,61,384
"7","2","YX","DCA","VA","BOS","MA",414,0,71,399
"5","3","WN","DCA","VA","DAL","TX",1006,0,183,1184
"8","1","OH","DCA","VA","AGS","GA",1034,0,65,468
"6","3","YX","DCA","VA","BOS","MA",669,0,59,399
"4","5","YX","DCA","VA","EYW","FL",845,0,147,1023
"6","5","YX","DCA","VA","SRQ","FL",519,0,126,851
"8","1","YX","DCA","VA","LGA","NY",1318,0,39,214
"5","4","OH","DCA","VA","ORF","VA",910,0,35,142
"8","3","YX","DCA","VA","JAX","FL",819,0,90,634
"5","1","OH","DCA","VA","SYR","NY",1293,0,54,298
"8","4","OH","DCA","VA","MEM","TN",830,0,99,762
"5","5","DL","DCA","VA","ATL","GA",421,0,82,547
"4","4","OH","DCA","VA","CLE","OH",589,0,53,310
"5","5","DL","DCA","VA","DTW","MI",1107,0,65,405
"8","6","AA","DCA","VA","ORD","IL",437,0,84,612
"5","7","B6","DCA","VA","PBI","FL",866,0,129,857
"7","6","AA","DCA","VA","PBI","FL",502,0,124,857
"6","1","OH","DCA","VA","ORF","VA",625,0,29,142
"6","2","YX","DCA","VA","JFK","NY",575,0,46,213
"4","5","OH","DCA","VA","OKC","OK",1195,1,198,1158
"7","6","AA","DCA","VA","DFW","TX",655,0,152,1192
"5","6","YX","DCA","VA","PIT","PA",615,0,41,204
"8","5","MQ","DCA","VA","PWM","ME",612,1,88,482
"4","5","DL","DCA","VA","ATL","GA",478,0,88,547
"5","5","OH","DCA","VA","BDL","CT",908,0,59,313
"7","6","YX","DCA","VA","LGA","NY",431,0,42,214
"6","7","OH","DCA","VA","ECP","FL",818,0,106,769
"8","2","OH","DCA","VA","CRW","WV",1303,0,40,249
"4","2","AA","DCA","VA","CLT","NC",1179,0,52,331
"5","5","AA","DCA","VA","BOS","MA",864,0,71,399
"6","4","WN","DCA","VA","MDW","IL",365,0,86,601
"7","1","AA","DCA","VA","TPA","FL",1241,1,109,814
"6","6","YX","DCA","VA","MVY","MA",568,0,61,383
"8","3","YX","DCA","VA","BOS","MA",1093,0,65,399
"4","3","AA","DCA","VA","DFW","TX",636,0,182,1192
"7","4","WN","DCA","VA","MDW","IL",366,1,118,601
"7","5","AA","DCA","VA","LGA","NY",476,0,42,214
"4","7","DL","DCA","VA","ATL","GA",473,0,84,547
"6","5","YX","DCA","VA","DTW","MI",709,0,66,405
"5","6","OH","DCA","VA","ALB","NY",624,0,53,318
"4","4","B6","DCA","VA","RSW","FL",865,1,126,892
"7","4","OH","DCA","VA","PWM","ME",932,1,71,482
"4","1","YX","DCA","VA","TPA","FL",504,0,114,814
"4","7","UA","DCA","VA","DEN","CO",974,0,207,1476
"5","3","MQ","DCA","VA","CVG","KY",610,0,74,411
"4","4","B6","DCA","VA","MCO","FL",497,0,105,759
"5","1","YX","DCA","VA","HHH","SC",559,1,81,501
"6","4","AA","DCA","VA","RSW","FL",1042,0,131,892
"7","6","YX","DCA","VA","ALB","NY",1302,1,51,318
"5","4","WN","DCA","VA","MDW","IL",1122,0,91,601
"8","7","WN","DCA","VA","BNA","TN",965,0,81,562
"6","4","OH","DCA","VA","CMH","OH",592,0,53,323
"8","5","YX","DCA","VA","BNA","TN",1195,0,85,562
"8","4","YX","DCA","VA","PNS","FL",577,1,120,816
"8","6","OH","DCA","VA","SAV","GA",849,1,82,519
"7","1","OH","DCA","VA","JAX","FL",513,0,92,634
"6","5","AA","DCA","VA","JFK","NY",1259,0,50,213
"8","7","AA","DCA","VA","BOS","MA",714,1,82,399
"4","2","YX","DCA","VA","ILM","NC",904,0,56,319
"5","3","OH","DCA","VA","DAY","OH",1366,1,69,391
"7","2","AA","DCA","VA","CLT","NC",1038,0,56,331
"6","4","AA","DCA","VA","LGA","NY",474,0,41,214
"5","4","OH","DCA","VA","PWM","ME",1182,1,74,482
"4","1","OH","DCA","VA","PWM","ME",922,0,77,482
"7","4","OH","DCA","VA","SAV","GA",1040,0,77,519
"7","7","YX","DCA","VA","ACK","MA",903,0,65,405
"6","3","AA","DCA","VA","BOS","MA",775,0,66,399
"7","4","YX","DCA","VA","RDU","NC",1255,1,41,227
"4","4","YX","DCA","VA","GSP","SC",636,0,64,396
"6","3","MQ","DCA","VA","CMH","OH",905,0,56,323
"7","5","YV","DCA","VA","IAH","TX",999,1,193,1208
"7","3","DL","DCA","VA","ATL","GA",888,0,73,547
"8","7","AS","DCA","VA","LAX","CA",547,0,284,2311
"8","5","YX","DCA","VA","RDU","NC",519,0,43,227
"6","7","YX","DCA","VA","CLT","NC",1350,1,51,331
"4","3","OH","DCA","VA","BTV","VT",592,0,63,437
"4","7","WN","DCA","VA","JAX","FL",918,0,87,634
"7","6","YX","DCA","VA","SDF","KY",1176,0,69,474
"4","7","WN","DCA","VA","AUS","TX",1029,0,175,1315
"5","3","OH","DCA","VA","CLE","OH",1282,0,52,310
"8","1","AA","DCA","VA","LGA","NY",652,0,45,214
"6","6","DL","DCA","VA","DTW","MI",765,0,60,405
"6","5","AS","DCA","VA","SEA","WA",493,0,323,2329
"7","1","OH","DCA","VA","MYR","SC",1076,1,69,372
"7","6","B6","DCA","VA","BOS","MA",1078,1,63,399
"4","5","YX","DCA","VA","LGA","NY",1173,0,39,214
"5","2","AA","DCA","VA","CLT","NC",1191,1,57,331
"7","6","AA","DCA","VA","MIA","FL",358,0,127,919
"5","5","WN","DCA","VA","MDW","IL",1117,0,101,601
"4","4","UA","DCA","VA","IAH","TX",356,0,195,1208
"7","7","AA","DCA","VA","BOS","MA",537,0,62,399
"7","2","B6","DCA","VA","BOS","MA",558,0,62,399
"5","3","OH","DCA","VA","ALB","NY",1292,0,50,318
"6","4","OH","DCA","VA","SAV","GA",1052,0,79,519
"7","5","DL","DCA","VA","ATL","GA",916,0,77,547
